"";"USD GOLD AUG25/d";"";"";"";"";"Volume";"";"Bid Ask Quote";
"Timestamp";"Open";"High";"Low";"Close";"Volume";"VOL";"Zero Line";
"2024-04-30 08:31:00";"2372.200000";"2372.200000";"2372.200000";"2372.200000";"1.000000";"";"";
"2024-04-30 08:32:00";"2370.500000";"2370.500000";"2370.500000";"2370.500000";"1.000000";"1.000000";"0.000000";
"2024-04-30 08:41:00";"2371.100000";"2371.100000";"2371.100000";"2371.100000";"1.000000";"1.000000";"0.000000";
"2024-04-30 08:42:00";"2371.100000";"2371.100000";"2371.100000";"2371.100000";"1.000000";"1.000000";"0.000000";
"2024-04-30 08:43:00";"2371.950000";"2371.950000";"2371.950000";"2371.950000";"1.000000";"1.000000";"0.000000";
"2024-04-30 08:45:00";"2374.150000";"2374.150000";"2374.150000";"2374.150000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:02:00";"2372.000000";"2372.000000";"2372.000000";"2372.000000";"5.000000";"5.000000";"0.000000";
"2024-04-30 09:09:00";"2371.200000";"2371.200000";"2370.900000";"2370.900000";"4.000000";"4.000000";"0.000000";
"2024-04-30 09:10:00";"2370.600000";"2370.600000";"2370.550000";"2370.550000";"2.000000";"2.000000";"0.000000";
"2024-04-30 09:13:00";"2371.800000";"2371.800000";"2371.800000";"2371.800000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:18:00";"2370.800000";"2370.800000";"2370.800000";"2370.800000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:25:00";"2370.500000";"2370.500000";"2370.500000";"2370.500000";"2.000000";"2.000000";"0.000000";
"2024-04-30 09:29:00";"2368.100000";"2368.100000";"2368.100000";"2368.100000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:32:00";"2368.000000";"2368.000000";"2368.000000";"2368.000000";"10.000000";"10.000000";"0.000000";
"2024-04-30 09:35:00";"2367.000000";"2367.000000";"2367.000000";"2367.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:39:00";"2367.950000";"2367.950000";"2367.950000";"2367.950000";"2.000000";"2.000000";"0.000000";
"2024-04-30 09:40:00";"2367.950000";"2367.950000";"2281.600000";"2281.600000";"59.000000";"59.000000";"0.000000";
"2024-04-30 09:41:00";"2361.050000";"2361.050000";"2361.050000";"2361.050000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:44:00";"2362.750000";"2364.000000";"2362.750000";"2364.000000";"7.000000";"7.000000";"0.000000";
"2024-04-30 09:45:00";"2368.000000";"2368.000000";"2368.000000";"2368.000000";"2.000000";"2.000000";"0.000000";
"2024-04-30 09:46:00";"2367.950000";"2367.950000";"2367.950000";"2367.950000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:52:00";"2366.950000";"2366.950000";"2366.950000";"2366.950000";"1.000000";"1.000000";"0.000000";
"2024-04-30 09:53:00";"2366.950000";"2366.950000";"2366.950000";"2366.950000";"2.000000";"2.000000";"0.000000";
"2024-04-30 10:06:00";"2366.250000";"2366.250000";"2366.250000";"2366.250000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:07:00";"2366.100000";"2366.100000";"2366.100000";"2366.100000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:08:00";"2365.900000";"2365.900000";"2365.900000";"2365.900000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:11:00";"2363.500000";"2363.500000";"2363.500000";"2363.500000";"2.000000";"2.000000";"0.000000";
"2024-04-30 10:17:00";"2365.500000";"2365.500000";"2363.600000";"2363.600000";"5.000000";"5.000000";"0.000000";
"2024-04-30 10:18:00";"2365.550000";"2365.550000";"2365.550000";"2365.550000";"4.000000";"4.000000";"0.000000";
"2024-04-30 10:21:00";"2365.200000";"2365.200000";"2364.500000";"2364.500000";"7.000000";"7.000000";"0.000000";
"2024-04-30 10:29:00";"2363.600000";"2363.600000";"2363.000000";"2363.000000";"9.000000";"9.000000";"0.000000";
"2024-04-30 10:35:00";"2364.650000";"2364.650000";"2364.650000";"2364.650000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:39:00";"2363.000000";"2363.000000";"2363.000000";"2363.000000";"2.000000";"2.000000";"0.000000";
"2024-04-30 10:41:00";"2361.100000";"2361.100000";"2361.100000";"2361.100000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:46:00";"2361.150000";"2361.150000";"2361.150000";"2361.150000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:51:00";"2361.150000";"2361.150000";"2361.150000";"2361.150000";"2.000000";"2.000000";"0.000000";
"2024-04-30 10:52:00";"2361.150000";"2361.150000";"2361.150000";"2361.150000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:56:00";"2361.150000";"2361.150000";"2361.150000";"2361.150000";"1.000000";"1.000000";"0.000000";
"2024-04-30 10:57:00";"2362.200000";"2362.200000";"2361.900000";"2361.900000";"6.000000";"6.000000";"0.000000";
"2024-04-30 11:01:00";"2363.000000";"2363.200000";"2363.000000";"2363.200000";"15.000000";"15.000000";"0.000000";
"2024-04-30 11:02:00";"2363.250000";"2364.650000";"2363.250000";"2364.650000";"10.000000";"10.000000";"0.000000";
"2024-04-30 11:05:00";"2364.650000";"2364.650000";"2364.650000";"2364.650000";"2.000000";"2.000000";"0.000000";
"2024-04-30 11:17:00";"2364.550000";"2364.650000";"2364.550000";"2364.650000";"5.000000";"5.000000";"0.000000";
"2024-04-30 11:18:00";"2364.650000";"2364.650000";"2364.650000";"2364.650000";"1.000000";"1.000000";"0.000000";
"2024-04-30 11:24:00";"2365.000000";"2365.000000";"2365.000000";"2365.000000";"3.000000";"3.000000";"0.000000";
"2024-04-30 11:25:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"3.000000";"3.000000";"0.000000";
"2024-04-30 11:46:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"4.000000";"4.000000";"0.000000";
"2024-04-30 11:57:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"1.000000";"1.000000";"0.000000";
"2024-04-30 12:02:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"1.000000";"1.000000";"0.000000";
"2024-04-30 12:03:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"1.000000";"1.000000";"0.000000";
"2024-04-30 12:05:00";"2363.000000";"2363.000000";"2363.000000";"2363.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 12:20:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"2.000000";"2.000000";"0.000000";
"2024-04-30 12:22:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"1.000000";"1.000000";"0.000000";
"2024-04-30 12:54:00";"2366.000000";"2366.000000";"2366.000000";"2366.000000";"3.000000";"3.000000";"0.000000";
"2024-04-30 13:04:00";"2366.000000";"2366.000000";"2366.000000";"2366.000000";"2.000000";"2.000000";"0.000000";
"2024-04-30 13:05:00";"2366.000000";"2366.000000";"2366.000000";"2366.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 13:18:00";"2365.250000";"2365.250000";"2365.250000";"2365.250000";"2.000000";"2.000000";"0.000000";
"2024-04-30 13:24:00";"2365.000000";"2365.000000";"2365.000000";"2365.000000";"3.000000";"3.000000";"0.000000";
"2024-04-30 13:25:00";"2364.850000";"2364.850000";"2364.850000";"2364.850000";"3.000000";"3.000000";"0.000000";
"2024-04-30 13:34:00";"2364.650000";"2364.650000";"2364.650000";"2364.650000";"3.000000";"3.000000";"0.000000";
"2024-04-30 13:40:00";"2363.100000";"2363.100000";"2363.000000";"2363.000000";"5.000000";"5.000000";"0.000000";
"2024-04-30 13:41:00";"2363.000000";"2363.000000";"2361.000000";"2361.000000";"28.000000";"28.000000";"0.000000";
"2024-04-30 13:43:00";"2360.050000";"2360.050000";"2360.000000";"2360.000000";"53.000000";"53.000000";"0.000000";
"2024-04-30 13:53:00";"2358.000000";"2358.000000";"2358.000000";"2358.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 14:27:00";"2360.450000";"2360.450000";"2360.450000";"2360.450000";"1.000000";"1.000000";"0.000000";
"2024-04-30 14:31:00";"2357.450000";"2357.450000";"2355.000000";"2355.000000";"9.000000";"9.000000";"0.000000";
"2024-04-30 14:37:00";"2356.950000";"2356.950000";"2356.950000";"2356.950000";"1.000000";"1.000000";"0.000000";
"2024-04-30 14:46:00";"2356.800000";"2357.100000";"2356.800000";"2357.100000";"9.000000";"9.000000";"0.000000";
"2024-04-30 14:50:00";"2358.800000";"2358.800000";"2358.800000";"2358.800000";"1.000000";"1.000000";"0.000000";
"2024-04-30 14:51:00";"2355.000000";"2355.000000";"2355.000000";"2355.000000";"8.000000";"8.000000";"0.000000";
"2024-04-30 14:52:00";"2356.000000";"2356.000000";"2356.000000";"2356.000000";"3.000000";"3.000000";"0.000000";
"2024-04-30 14:54:00";"2355.500000";"2355.500000";"2355.500000";"2355.500000";"8.000000";"8.000000";"0.000000";
"2024-04-30 14:55:00";"2356.000000";"2356.000000";"2356.000000";"2356.000000";"4.000000";"4.000000";"0.000000";
"2024-04-30 15:00:00";"2353.900000";"2353.900000";"2353.900000";"2353.900000";"1.000000";"1.000000";"0.000000";
"2024-04-30 15:01:00";"2353.800000";"2353.800000";"2353.800000";"2353.800000";"10.000000";"10.000000";"0.000000";
"2024-04-30 15:02:00";"2358.000000";"2358.000000";"2358.000000";"2358.000000";"4.000000";"4.000000";"0.000000";
"2024-04-30 15:08:00";"2352.400000";"2352.400000";"2352.400000";"2352.400000";"2.000000";"2.000000";"0.000000";
"2024-04-30 15:09:00";"2352.400000";"2352.400000";"2352.400000";"2352.400000";"1.000000";"1.000000";"0.000000";
"2024-04-30 15:11:00";"2352.400000";"2352.400000";"2352.400000";"2352.400000";"1.000000";"1.000000";"0.000000";
"2024-04-30 15:15:00";"2353.100000";"2353.100000";"2352.400000";"2352.400000";"5.000000";"5.000000";"0.000000";
"2024-04-30 15:33:00";"2355.000000";"2355.000000";"2355.000000";"2355.000000";"5.000000";"5.000000";"0.000000";
"2024-04-30 15:37:00";"2355.000000";"2356.000000";"2355.000000";"2356.000000";"13.000000";"13.000000";"0.000000";
"2024-04-30 15:43:00";"2357.900000";"2359.400000";"2357.900000";"2359.400000";"16.000000";"16.000000";"0.000000";
"2024-04-30 15:53:00";"2361.550000";"2361.650000";"2361.550000";"2361.650000";"2.000000";"2.000000";"0.000000";
"2024-04-30 16:10:00";"2356.000000";"2356.000000";"2356.000000";"2356.000000";"3.000000";"3.000000";"0.000000";
"2024-04-30 16:12:00";"2350.000000";"2350.000000";"2350.000000";"2350.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:15:00";"2350.450000";"2350.450000";"2350.450000";"2350.450000";"20.000000";"20.000000";"0.000000";
"2024-04-30 16:19:00";"2356.100000";"2359.750000";"2356.100000";"2359.750000";"9.000000";"9.000000";"0.000000";
"2024-04-30 16:20:00";"2359.550000";"2359.550000";"2359.550000";"2359.550000";"2.000000";"2.000000";"0.000000";
"2024-04-30 16:21:00";"2358.850000";"2358.850000";"2358.850000";"2358.850000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:22:00";"2357.400000";"2357.400000";"2357.400000";"2357.400000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:23:00";"2358.400000";"2358.400000";"2358.400000";"2358.400000";"4.000000";"4.000000";"0.000000";
"2024-04-30 16:24:00";"2356.700000";"2356.700000";"2356.700000";"2356.700000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:25:00";"2356.650000";"2356.700000";"2356.650000";"2356.700000";"4.000000";"4.000000";"0.000000";
"2024-04-30 16:27:00";"2355.050000";"2355.050000";"2355.050000";"2355.050000";"2.000000";"2.000000";"0.000000";
"2024-04-30 16:30:00";"2355.000000";"2355.000000";"2354.700000";"2354.700000";"2.000000";"2.000000";"0.000000";
"2024-04-30 16:38:00";"2351.200000";"2351.200000";"2351.200000";"2351.200000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:42:00";"2349.000000";"2349.000000";"2349.000000";"2349.000000";"1.000000";"1.000000";"0.000000";
"2024-04-30 16:54:00";"2349.000000";"2349.000000";"2349.000000";"2349.000000";"2.000000";"2.000000";"0.000000";
"2024-04-30 16:56:00";"2349.000000";"2351.800000";"2349.000000";"2351.550000";"12.000000";"12.000000";"0.000000";
"2024-04-30 16:57:00";"2351.400000";"2351.600000";"2348.950000";"2348.950000";"23.000000";"23.000000";"0.000000";
"2024-04-30 16:58:00";"2350.550000";"2351.000000";"2348.950000";"2351.000000";"12.000000";"12.000000";"0.000000";
"2024-04-30 16:59:00";"2351.100000";"2351.700000";"2348.550000";"2351.200000";"14.000000";"14.000000";"0.000000";
"2024-04-30 17:00:00";"2348.500000";"2350.750000";"2346.000000";"2346.000000";"5.000000";"5.000000";"0.000000";
"2024-04-30 17:10:00";"2351.800000";"2352.150000";"2351.800000";"2352.150000";"10.000000";"10.000000";"0.000000";
"2024-05-02 08:31:00";"2392.000000";"2392.000000";"2392.000000";"2392.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 09:08:00";"2396.800000";"2396.800000";"2396.800000";"2396.800000";"1.000000";"1.000000";"0.000000";
"2024-05-02 09:55:00";"2395.700000";"2395.700000";"2395.700000";"2395.700000";"1.000000";"1.000000";"0.000000";
"2024-05-02 10:19:00";"2371.400000";"2371.400000";"2371.000000";"2371.000000";"4.000000";"4.000000";"0.000000";
"2024-05-02 12:30:00";"2362.500000";"2362.500000";"2362.500000";"2362.500000";"3.000000";"3.000000";"0.000000";
"2024-05-02 13:09:00";"2376.000000";"2376.000000";"2376.000000";"2376.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 13:15:00";"2376.000000";"2376.000000";"2362.950000";"2362.950000";"11.000000";"11.000000";"0.000000";
"2024-05-02 13:43:00";"2382.250000";"2382.250000";"2382.250000";"2382.250000";"1.000000";"1.000000";"0.000000";
"2024-05-02 14:57:00";"2370.300000";"2370.300000";"2370.300000";"2370.300000";"2.000000";"2.000000";"0.000000";
"2024-05-02 15:00:00";"2365.300000";"2365.300000";"2365.200000";"2365.200000";"2.000000";"2.000000";"0.000000";
"2024-05-02 15:09:00";"2362.450000";"2362.450000";"2362.450000";"2362.450000";"1.000000";"1.000000";"0.000000";
"2024-05-02 15:10:00";"2361.000000";"2361.000000";"2361.000000";"2361.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 15:13:00";"2360.000000";"2360.000000";"2360.000000";"2360.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 15:31:00";"2378.000000";"2378.000000";"2378.000000";"2378.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 15:56:00";"2358.000000";"2358.000000";"2358.000000";"2358.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 16:09:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 16:10:00";"2369.750000";"2369.750000";"2369.750000";"2369.750000";"1.000000";"1.000000";"0.000000";
"2024-05-02 16:15:00";"2369.950000";"2369.950000";"2369.950000";"2369.950000";"1.000000";"1.000000";"0.000000";
"2024-05-02 16:22:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-02 16:23:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"3.000000";"3.000000";"0.000000";
"2024-05-02 16:32:00";"2365.100000";"2365.100000";"2365.100000";"2365.100000";"3.000000";"3.000000";"0.000000";
"2024-05-03 08:58:00";"2370.500000";"2370.500000";"2370.500000";"2370.500000";"1.000000";"1.000000";"0.000000";
"2024-05-03 09:00:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 10:33:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 11:40:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 12:28:00";"2370.000000";"2370.000000";"2370.000000";"2370.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 14:00:00";"2364.000000";"2364.000000";"2364.000000";"2364.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 14:01:00";"2369.900000";"2369.900000";"2369.900000";"2369.900000";"1.000000";"1.000000";"0.000000";
"2024-05-03 14:31:00";"2374.000000";"2380.450000";"2374.000000";"2380.450000";"4.000000";"4.000000";"0.000000";
"2024-05-03 14:33:00";"2380.450000";"2380.450000";"2380.450000";"2380.450000";"1.000000";"1.000000";"0.000000";
"2024-05-03 14:35:00";"2383.000000";"2386.850000";"2383.000000";"2386.850000";"2.000000";"2.000000";"0.000000";
"2024-05-03 14:36:00";"2386.900000";"2386.900000";"2386.900000";"2386.900000";"1.000000";"1.000000";"0.000000";
"2024-05-03 14:38:00";"2386.900000";"2386.900000";"2386.900000";"2386.900000";"1.000000";"1.000000";"0.000000";
"2024-05-03 15:19:00";"2371.800000";"2371.800000";"2371.800000";"2371.800000";"1.000000";"1.000000";"0.000000";
"2024-05-03 15:32:00";"2370.900000";"2370.900000";"2370.900000";"2370.900000";"1.000000";"1.000000";"0.000000";
"2024-05-03 15:34:00";"2360.150000";"2360.150000";"2356.000000";"2356.000000";"3.000000";"3.000000";"0.000000";
"2024-05-03 15:35:00";"2355.200000";"2355.200000";"2355.200000";"2355.200000";"1.000000";"1.000000";"0.000000";
"2024-05-03 15:47:00";"2355.200000";"2355.200000";"2353.700000";"2353.700000";"4.000000";"4.000000";"0.000000";
"2024-05-03 15:55:00";"2367.150000";"2367.150000";"2367.150000";"2367.150000";"1.000000";"1.000000";"0.000000";
"2024-05-03 16:02:00";"2367.000000";"2367.000000";"2367.000000";"2367.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 16:21:00";"2357.000000";"2357.000000";"2357.000000";"2357.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 16:53:00";"2363.000000";"2363.000000";"2363.000000";"2363.000000";"1.000000";"1.000000";"0.000000";
"2024-05-03 17:06:00";"2365.000000";"2365.000000";"2365.000000";"2365.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 08:42:00";"2384.800000";"2384.800000";"2384.800000";"2384.800000";"1.000000";"1.000000";"0.000000";
"2024-05-06 08:55:00";"2379.950000";"2379.950000";"2379.950000";"2379.950000";"1.000000";"1.000000";"0.000000";
"2024-05-06 09:20:00";"2377.000000";"2377.000000";"2377.000000";"2377.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 09:30:00";"2377.000000";"2377.000000";"2377.000000";"2377.000000";"4.000000";"4.000000";"0.000000";
"2024-05-06 09:40:00";"2387.450000";"2387.450000";"2387.450000";"2387.450000";"1.000000";"1.000000";"0.000000";
"2024-05-06 09:41:00";"2387.500000";"2387.750000";"2387.500000";"2387.750000";"8.000000";"8.000000";"0.000000";
"2024-05-06 09:55:00";"2392.000000";"2392.000000";"2392.000000";"2392.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 10:14:00";"2389.900000";"2389.900000";"2389.900000";"2389.900000";"1.000000";"1.000000";"0.000000";
"2024-05-06 10:41:00";"2389.000000";"2389.000000";"2389.000000";"2389.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 10:43:00";"2389.000000";"2389.000000";"2389.000000";"2389.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 11:00:00";"2385.250000";"2385.250000";"2385.250000";"2385.250000";"1.000000";"1.000000";"0.000000";
"2024-05-06 11:01:00";"2385.550000";"2385.550000";"2385.550000";"2385.550000";"3.000000";"3.000000";"0.000000";
"2024-05-06 11:24:00";"2385.550000";"2385.550000";"2385.550000";"2385.550000";"3.000000";"3.000000";"0.000000";
"2024-05-06 11:49:00";"2388.500000";"2388.500000";"2388.500000";"2388.500000";"1.000000";"1.000000";"0.000000";
"2024-05-06 11:58:00";"2388.950000";"2388.950000";"2388.950000";"2388.950000";"1.000000";"1.000000";"0.000000";
"2024-05-06 12:04:00";"2391.700000";"2391.700000";"2391.700000";"2391.700000";"50.000000";"50.000000";"0.000000";
"2024-05-06 12:15:00";"2389.050000";"2389.050000";"2389.050000";"2389.050000";"1.000000";"1.000000";"0.000000";
"2024-05-06 12:16:00";"2389.000000";"2389.000000";"2389.000000";"2389.000000";"50.000000";"50.000000";"0.000000";
"2024-05-06 13:22:00";"2391.800000";"2391.800000";"2391.800000";"2391.800000";"1.000000";"1.000000";"0.000000";
"2024-05-06 14:12:00";"2384.100000";"2384.100000";"2384.100000";"2384.100000";"1.000000";"1.000000";"0.000000";
"2024-05-06 14:44:00";"2388.200000";"2388.200000";"2388.200000";"2388.200000";"1.000000";"1.000000";"0.000000";
"2024-05-06 14:47:00";"2391.950000";"2395.000000";"2391.950000";"2395.000000";"4.000000";"4.000000";"0.000000";
"2024-05-06 15:08:00";"2395.000000";"2395.000000";"2395.000000";"2395.000000";"1.000000";"1.000000";"0.000000";
"2024-05-06 15:40:00";"2397.700000";"2397.700000";"2397.700000";"2397.700000";"10.000000";"10.000000";"0.000000";
"2024-05-06 15:46:00";"2397.550000";"2397.550000";"2397.550000";"2397.550000";"10.000000";"10.000000";"0.000000";
"2024-05-06 16:40:00";"2390.000000";"2390.000000";"2390.000000";"2390.000000";"2.000000";"2.000000";"0.000000";
"2024-05-07 12:51:00";"2383.900000";"2383.900000";"2383.900000";"2383.900000";"13.000000";"13.000000";"0.000000";
"2024-05-07 13:24:00";"2384.000000";"2384.000000";"2384.000000";"2384.000000";"1.000000";"1.000000";"0.000000";
"2024-05-07 14:45:00";"2380.000000";"2380.000000";"2380.000000";"2380.000000";"1.000000";"1.000000";"0.000000";
"2024-05-07 15:18:00";"2385.000000";"2385.000000";"2385.000000";"2385.000000";"1.000000";"1.000000";"0.000000";
"2024-05-08 09:24:00";"2378.100000";"2378.100000";"2378.100000";"2378.100000";"1.000000";"1.000000";"0.000000";
"2024-05-08 09:40:00";"2378.100000";"2378.100000";"2378.100000";"2378.100000";"1.000000";"1.000000";"0.000000";
"2024-05-08 09:59:00";"2375.300000";"2375.300000";"2375.300000";"2375.300000";"1.000000";"1.000000";"0.000000";
"2024-05-08 10:36:00";"2376.650000";"2376.650000";"2376.650000";"2376.650000";"1.000000";"1.000000";"0.000000";
"2024-05-08 12:26:00";"2380.000000";"2380.000000";"2380.000000";"2380.000000";"1.000000";"1.000000";"0.000000";
"2024-05-08 13:41:00";"2380.900000";"2380.900000";"2380.900000";"2380.900000";"1.000000";"1.000000";"0.000000";
"2024-05-08 14:04:00";"2380.900000";"2380.900000";"2380.900000";"2380.900000";"1.000000";"1.000000";"0.000000";
"2024-05-08 14:22:00";"2381.500000";"2381.500000";"2381.500000";"2381.500000";"1.000000";"1.000000";"0.000000";
"2024-05-08 15:18:00";"2378.000000";"2378.000000";"2378.000000";"2378.000000";"1.000000";"1.000000";"0.000000";
"2024-05-08 15:19:00";"2378.000000";"2378.000000";"2378.000000";"2378.000000";"6.000000";"6.000000";"0.000000";
"2024-05-08 16:25:00";"2380.000000";"2380.000000";"2380.000000";"2380.000000";"1.000000";"1.000000";"0.000000";
"2024-05-08 16:44:00";"2381.300000";"2381.300000";"2381.300000";"2381.300000";"1.000000";"1.000000";"0.000000";
"2024-05-08 17:10:00";"2380.000000";"2380.000000";"2380.000000";"2380.000000";"1.000000";"1.000000";"0.000000";
"2024-05-09 11:08:00";"2379.150000";"2379.150000";"2379.150000";"2379.150000";"1.000000";"1.000000";"0.000000";
"2024-05-09 12:51:00";"2380.850000";"2380.850000";"2380.850000";"2380.850000";"1.000000";"1.000000";"0.000000";
"2024-05-09 14:35:00";"2385.000000";"2385.000000";"2385.000000";"2385.000000";"1.000000";"1.000000";"0.000000";
"2024-05-09 15:13:00";"2380.850000";"2380.850000";"2380.850000";"2380.850000";"1.000000";"1.000000";"0.000000";
"2024-05-09 16:22:00";"2399.000000";"2399.000000";"2399.000000";"2399.000000";"1.000000";"1.000000";"0.000000";
"2024-05-09 16:29:00";"2393.250000";"2393.250000";"2393.250000";"2393.250000";"1.000000";"1.000000";"0.000000";
